text_object,containsMention_category,weekday_category
"rt mog a series of childrens books created by author and illustrator judith kerr based on her family cat womensart …",1,4
"rt breaking national fop urges pennsylvania to vote for trump defend police under attack",1,4
"thats right",0,4
"rt burnaboy why are you so good<u+f>",1,4
"rt trump has performed many acts of kindness | letter",1,4
"vote trump republican because this is one of the few nations challenging this scientific totalitarianism thats spr…",0,4
"gotta love it when your parents say you don’t know anything about politics especially when you have opposing views",0,4
"i could eat wonton soup everyday whether it’s american chinese takeout or authentic chinese",0,4
"i can’t wait <u+a><u+fef>",0,4
"rt david perdue has been a senator for six years and has nothing to run on but widespread disease and mass unemployment",1,4
"rt a year old wig yes you read that right this is the wig of merit wife of kha found in the tomb of the couple tt…",1,4
"rt na reckless i still dey oo <u+f> i don reach ny destination madeinlagos",1,4
"girly im happy with slater<u+f>",1,4
"what about if you were going into or in to the beach? this is befuddling me",1,4
"rt huge breaking exclusive hunter biden has a pornhub account where he uploaded his personal porn including with family member…",1,4
"i hate vince mcmahon <u+f>",0,4
"mix apartheid is nazism via",1,4
" @ykzest girl in or when they had the world record breaking hurricanes that s…",1,4
"i think falcons goin get it tonight",0,4
"re toy",1,4
"rt have you people seen what is happening in lagos state house of assembly? i hope you are now gearing up to run for office y…",1,4
"rt i absolutely can never buy a large anything without this playing in my head",1,4
"oko mi activist love you <u+><u+fef><u+><u+fef>",0,4
"rt got a money fetish",1,4
"rt ""as trump’s law and order race war mongeringseems to be helping prompt white voters to evolve on rac…",1,4
"is the best mask washable two layers pocket for filter velcro strap for fit and easy on…",1,4
"bane’s verse on money made you change <u+f>",0,4
"mama’s fan choice awards mamavote treasure",1,4
"rt impawster",1,4
"rt prince harry and meghan markle said we aint coming <u+f><u+f><u+f><u+fd><u+fd><u+><u+fef> my faves are spending christmas at home <u+f>",1,4
"this is my sense too but i dont know a lot about it except that he went on tucker carlson can you say more?",1,4
"im considering subscribing to your onlyfans do you do stuff with other guys?",1,4
"rt man finally the awl is coming back",1,4
"rt “i thank you for it all the good bad ugly great and small” marvin sapp",1,4
"lmaoooo i just saw this too",1,4
"thnks",1,4
"rt ""the heart and soul of this country’s at stake right here in florida"" biden tells floridians in broward county “you hold…",1,4
"i hc that iwaoi are neighbors",0,4
"rt frightening &gt hillary clinton pelosi ready to unleash liberal hell on america if biden wins video via …",1,4
"oh shiii u right u right",1,4
"willllld thoughts<u+f>",0,4
"just poeple you dont interact with etc just keep all the people you know and talk to and reply alot and interact with",1,4
"roadwork alert roadwork i sb from west end of lake hartwell to south of sr exit mi hart co rht ln of | p",0,4
"looks great but kinda trigged that it has silver on it",1,4
"i toss it out or complain at how much my beta is changing",0,4
"pengen retweet x",1,4
"lmfaooo i wish eh",1,4
"rt ad i love how creative this is plus it includes all our faves hersheywalmarthalloween",1,4
"rt this election is about so much more than policy the character of our country is on the ballot and and i will…",1,4
"you’re so kind <u+fa><u+f>",1,4
"i had to self diagnose until i was professionally diagnosed this year i’m bpd is common it can start at any a…",0,4
"rt when someone remembers small details about me",1,4
"<u+f>thank you <u+fa>",1,4
"please i really want pasta but i need to study and also it is am im fallijng aparty",0,4
"what’s your favorite",1,4
"rt in loving memory and respect<u+ff><u+ffe>",1,4
"rt i vote exo <u+cd><u+cc> for worldwide fans choice mamavote exo",1,4
"it’s because it’s heat",1,4
"these rappers will buy you a birkin and then vote against your rights <u+f>",0,4
"sneed",1,4
"rt weaver maga wives you have stood by your husbands through all this trump stuff but in the secrecy of the…",1,4
"me when i played my last game for express",0,4
"i cant believe this ah",1,4
" all i am reading is a confused person’s tweet",1,4
"rt books i havent been reading a lot lately but the few books i read recently were spectacular quality over quantity any day h…",1,4
"rt is a métis iskwew woman born in hay river nwt she’s the ceo of the first airline founded b…",1,4
"rt i’m together with unity together with inclusion together with decency i’m togetherwithbiden please retweet…",1,4
"rt seasonal bow tie administered",1,4
"rt breaking wilbur ross served on the board of a chinese joint venture until i…",1,4
"kkkkkkkkkkkkkkk i think you need a new oneee",1,4
"rt it’s sickening how lil wayne and so many rappers i grew up with are selling out to white supremacy",1,4
"most continental european conservatives and centrists supporting israeli occupation and apartheid would have be…",0,4
"rt when you drunk and want to get your skincare over with",1,4
"rt katyal wait what????",1,4
"she lied my boy<u+f>",1,4
"mino d day",0,4
" being a nuisance is not a job",1,4
"rt doctor nigerian politicians should stop crying please we didnt elect you for emotional theatrics just do your job simple",1,4
"rt holo reason im ugly",1,4
"rt more than americans have died from covid but president trump just keeps lying and senate republicans just keep…",1,4
"sexy",1,4
"@locdgoddess oh you out there being grown huh bet",1,4
"yo thats what i was thinking <u+fd><u+fd><u+fd><u+fd><u+fd>",1,4
"it’s not just math i am working on my social emotional skills with a buddy lisdfuturefocus",1,4
"like the letters and buttons look bigger then usual for me <u+fd>",1,4
"dark quarentaknatiza",1,4
"rt [<u+ae><u+cac>] tomorrowxtogether on their ep minisode blue hours meaning and what their teen years taught them",1,4
"you don’t have a choice you don’t make the fucking laws in western lands viva la <u+feb><u+ff>",1,4
"i was rocking out to lp this afternoon while working on my monster truck thinking about chester his d…",1,4
"rt yet another day with dead some corner we are turning",1,4
"rt facebook is blocking thousands of s pre approved ads — and flaherty has some thoughts “it is abundantly…",1,4
"all of them",0,4
"this probably one of the most solid feuds all year tf you on about smh",1,4
"pagii hv a nice dayy cecill",1,4
"rt styles tomlinson have a good show tonight sweetums d",1,4
"miles prower went to see the sonic movie with wentos",0,4
"and then bullshit hours banned<u+f><u+fb>",0,4
"i love oak omg",1,4
"was a hard one to find but you had it thanks",0,4
"rt s “nobodys home"" has surpassed million views on youtube its avril lavignes th mv to achieve this…",1,4
"rt let tomorrow worry about itself",1,4
"no d dump is for the weak minded weak willed and super mean spirited",1,4
"rt if you dont like wizkid you are bad vibes",1,4
"rt ethics watchdog clears morneau of accepting gift from we charity",1,4
"hot off the pressfinally arrived so stoked to read this book has every one of dieter rams designs in it…",0,4
"thank you i don’t like eating anything white as far as sauce or any of that goes",1,4
"rt recognize an outstanding educator at your school whos making a difference by nominating them for a manitoba excellence in educa…",1,4
"is trump thinking of declaring war on somebody?",1,4
"rt i love how calm relaxed and sweet wizkid sounds recently he has reached the stage where the music just flows through…",1,4
"arrrrgh oh my god no <u+ff> really enjoyed the special sarah <u+ff> christ ooooaaargg no why <u+ff>…",1,4
" lets gooooo",1,4
"rt we’ve stopped seeing the dignity in one another we’ve stopped showing each other respect too many among us spend more…",1,4
"""off to sleep"" child of light ost",0,4
"rt mama’s fan choice awards mamavote blackpink",1,4
"rt ekun after wizkid and tems finished recording essence <u+f><u+f>",1,4
"rt today’s battleground polling still indicates that trump is far more likely to spend his second term in the big house than t…",1,4
"rt breaking because of last minute ruling minnesota do not put ballots in mail any more in the middle of a pandemic the…",1,4
"rt that’s why i’m tuned in",1,4
"she a punk bitch she cool yeah",0,4
"rt best album in the world out now machala no be for mouth",1,4
"rt votingteam [apan music awards] blinks keep increasing the lead and don’t be complacent other groups are starting to catch up vot…",1,4
"monster",0,4
"rt one thing about me u will love it here",1,4
"rt hunter is special he’s not held to the same standards as everyone else i imagine his dad took care of that",1,4
"i did not have sinkhole of rats on my bingo card",0,4
"damn not wayne it was good while it lasted",0,4
"rt about once an hour it hits me that the sniveling worm infested coward occupying our white house is openly cheating in ou…",1,4
"dont goooooo ",1,4
"trick or treat join us saturday at pm during for a reading of our upcoming issue there a…",1,4
"hell yeah excited to see what cool fanart you post its gunna look great",1,4
"we love you louis we love you louis we love you louis we love you louis we love you louis we love…",1,4
"rt dont forget to stream bobbys spotlight today <u+fc> <u+f> ikonic <u+ae><u+cc><u+cd> bobby <u+bc><u+be> ikon …",1,4
"rt oh my god",1,4
"love it",1,4
"rt festac mazamaza this is the woman representing you at the lagos house of assembly she said that most of you are high o…",1,4
"i feel like the th th and th should also be cancelled until we have results how is anyone going to be able to breathe?",1,4
"latinx dark academia? there’s already tears in my eyes",1,4
"request fridaylivestream arashi party starters | whenever you call | in the summer | tu…",1,4
"good luck hope you have a great stream",1,4
"rt @alexhirsch my sons halloween costume this year <u+f><u+f><u+f> cipher is his favorite billcipher gravityfalls cipher",1,4
"so true",1,4
"feel me?",0,4
"rt raw sex implies the existence of cooked sex",1,4
"wasnt me pur",1,4
"<u+f> i vote rm of bts twt for tdyawards biggestcrush ",1,4
"rt styles if i could vote in america i’d vote with kindness",1,4
"rt i tried my best thank you for the gratitude",1,4
"rt for my birthday kanye got me the most thoughtful gift of a lifetime a special surprise from heaven a hologram of my d…",1,4
"rt time to vote in harris county at of the locations polls will be open hours you have no excuse st",1,4
"rt its all jump splits and high kicks over here getting ready for season of dccmakingtheteam <u+>",1,4
"rt love killa teaser <u+d><u+cd>",1,4
"rt @mxbbytee i just love the manband tag so much",1,4
"rt i will pick a favourite then i will listen to the next track and change my mind madeinlagos is for me a world stan…",1,4
"onces please check this",1,4
"rt @itsmonicuh always keep your next move private people really be wishing bad on you",1,4
"rt +h<u+a>a+ out now hwa cl chaelincl <u+c><u+cd> <u+f>",1,4
"black pink in your area <u+f>",0,4
"rt bts has sold over million pure copies in the us in across all albums currently the second best selling artist…",1,4
" calafiore love congrats to your family",1,4
"rt omg tems went so hard madeinlagos",1,4
"i defo mix with that yeh",1,4
"work why not add kerala or srilanka too ?",1,4
"rt onlinee its just dropped on apple music now<u+f><u+f><u+f><u+f><u+f><u+f> madeinlagos",1,4
"it’s okay it’ll be worth the wait&lt",1,4
"you try so hard but you keep failing maybe next time",1,4
"a song that breaks your heart",0,4
"imagine having this much sauce?",0,4
"rt accidentally typed ""lmao"" in my family group chatthis is what my mom sent me im <u+f>",1,4
"i guess money over rule the color or your skin",0,4
"rt manifesting a live performance of all i wanted on the next paramore era",1,4
"rt baby boys birthday cake <u+fb> hit up my girl she be doing the damn thang <u+f>",1,4
"rt anyone dekat setapak area please support my best friends business dia dgn her husband were both star hotel chefs…",1,4
"i just read it damn so sad",1,4
"rt almost a year into the pandemic",1,4
"rt my administration has suspended the entry of refugees from terror compromised nations such as syria somalia and yemen…",1,4
"rt mama’s fan choice awards mamavote treasure",1,4
"rt just a reminder jeff bezos could give every amazon employee $ and still be as rich as he was before the pandemic",1,4
"<u+f> okay ",1,4
"rt jungkook i miss you so much ",1,4
"what?",1,4
"my cousin wrote me today <u+f> gotta shoot em a kite back <u+fe><u+ffe>",0,4
"i vote for exo for favorite social artist amas",1,4
"rt epic snowfall among the sequoia trees",1,4
"go hoos",1,4
"rt “the conservatives appointed the most diverse government in british history” “that doesn’t wash anymore you don’t j…",1,4
"rt @hudahassan imagine doing more for your city’s growing housing crisis than your elected officials",1,4
"rt here’s an example of the different drawing stages from super loose composition exploration to much tighter drawing for…",1,4
"rt well this is cursed",1,4
"rt my face under my mask every time they point the temperature gun at me",1,4
"my little playlist be growing by the day <u+f>",0,4
"matata i pick fighter ",1,4
"rt update your medical glasses<u+> send your lens powerwe will make it photochromic<u+f>",1,4
"how much coffee have you actually drank today?",1,4
"rt computer generated faces have become a staple of large scale disinformation operations in the run up to the election and…",1,4
"rt join on twitch as we provide feedback and insight for tonight’s psc meeting use the hasht…",1,4
" trump dancing gives me life i love it <u+f><u+f><u+f>",1,4
"because trump has been installing his family into high ranking government positions in w…",1,4
"the nooch",1,4
"rt first year defensive coordinator brandon staley has utilized jalen ramseys versatile skill set by playing him at the ""st…",1,4
"no blaming y’all for my drake kick right now",1,4
"a work of art",0,4
"<u+f><u+f><u+fff><u+d><u+><u+fef> i mean idk lol wayne still a legend",0,4
"jason miller sounds really impotent",0,4
"rt kylie minogue says it probably won’t be long before every cunt you see is wearing a christmas jumper style face mask h…",1,4
"wait i think im oomfs with ky",1,4
"oh good luck then <u+><u+fef>",1,4
"goodluck &lt",1,4
"sweet syndrome get it?",1,4
"we still dey on top this matter desmond elliot and his people agbada don hook betternigeria endsars…",0,4
"rt tl dead? unmute this video <u+fa>",1,4
"mama’s fan choice awards mamavote blackpink",1,4
"rt koff lmfaooooo",1,4
"rt “i always wanted to play it down” djt",1,4
"<u+f><u+f><u+f> they really come for you <u+f>",1,4
"we have nothing of the sort",1,4
"rt @glocklee carter was mid anyway",1,4
"the bag y’all claim y’all in is it n them fake jacquees purses ? <u+fd>",0,4
"rt these celebs getting paid i just know it the worst part is they fall for it and let the money control them every time im…",1,4
"bam kat simmons",1,4
"among us but i accidentally expose the imposter when they killed me",0,4
"rt a man who changed the world a man who saved millions of lives a man who dealt with hatred only to spread love this ma…",1,4
"first one",1,4
" last person i thought would tweet this",1,4
"rt just saw photographs of the murders of christians in france horrific",1,4
"<u+fe> gross man just gross",1,4
"rt mood do dia",1,4
"after a day of being a good covid aware boy i like to wash my face and hands and enjoy a solid minutes of face…",0,4
"request fridaylivestream please check out “party starters” by arashi it’s arashi’s new sin…",1,4
"i’m going to be real honest rn i’m so effing blessed to have the most amazing coworkers like i legit feel the support <u+><u+fef>",0,4
"i always have you with shadow pictures <u+fd><u+fd><u+fd>",1,4
"rt retweet + reply to vote mamavote bts twt",1,4
"ill brb",0,4
"why do you say that————?",0,4
"rt just had a great meeting with besides what he’s done so far with criminal reform the platinum plan…",1,4
"she thinks jeremy corybn is operating a time machine like he tried to exterminate j…",1,4
" days let’s go",0,4
"donnie you would be better off to start packing boxes of “your things” as opposed to continue to…",1,4
"rt “and most importantly don’t betray yourself not for a relationship not for status not for power not for money not to f…",1,4
"rt election almost over whatdoyouthink?",1,4
"rt saying voter turnout is high so there is no voter suppression is kinda like saying nobody steals from wal mart bc they…",1,4
"rt do lines or start another talking stage me",1,4
"cause i dont wanna lose you now",0,4
"morningg c",0,4
"rt i dont fear being labelled antisemitic they can call me what they like who cares? i wont stop critisi…",1,4
"rt i invite you to come and see “superbloom a live concert film” i bought every single one of you a ticket superbloomfilm…",1,4
"rt i found another selfish thing about some english speaking people they often use violent negative jokes that only exist…",1,4
"anything from wiz is vibez fa mi ",0,4
"rt pleaaaaaseeeee<u+fd><u+f><u+f><u+f><u+f><u+f><u+f><u+f><u+fd><u+f><u+fd><u+f><u+f><u+fd><u+f>",1,4
"rt i would like to personally thank whoever invented the guitar anybody have an extra time machine i can borrow?",1,4
"quit calling him a trick if he only buy yo food",0,4
"so excited just more left",1,4
"rt mamas fan choice awards mamavote redvelvet",1,4
"yah i was surprised to hear that must have been to confuse the opponents if he says there good we might doub…",0,4
"hello winter <u+><u+fef>",1,4
"rt the protests on tuesday were miles away from the walmart",1,4
"rt dangerous charts jongho i vote for ateez for worldwide fan’s choice at mama mamavote ateez …",1,4
"rt wine and true crime documentaries ",1,4
"flop if im the center of attention i could get brand deals while my other members watch gidle <u+cec><u+c><u+c><u+c><u+be>…",0,4
"i got it no side effects",1,4
"where’s the eject button?",1,4
"une nuit a paris one night in paris by cc via <u+fc><u+c><u+fc><u+fb><u+fc>",1,4
"rt afrin under turkish occupation today turkey backed jihadist groups have abducted at least civilians from villages of dis…",1,4
"harbinger of fear wtf is a harbinger",0,4
"everything is a cope always has been",0,4
"so true i was thinking new content and then its that crap el sucko my noro <u+fe>",1,4
"rt jill stein told her recount donors theyd get a vote on what do with their money but she spent it using far more…",1,4
"it would be beomgyu",0,4
"what a tool",1,4
"how do we communicate that to young adults that are responsible for the votes of the future? it’s ter…",1,4
"yes i can’t wait for you to meet my family <u+f>",1,4
"rt astaga <u+f>",1,4
"rt hyunin and their gay couple photoshoots",1,4
"rt georgia republican nicknamed ‘gator’ gave $ to dems just before filing to run report",1,4
"rt mama’s fan choice awards mamavote treasure",1,4
"i don die <u+f><u+f><u+f> liketobe you been dey find the album ba <u+f><u+f>",1,4
"last year i got a tonne of comments about a dumb tweet i did because some dumbass on buzzfeed included it in a stu…",0,4
"i kinda wanna play gta later today or tomorrow anyone wanna play w ?",0,4
"rt this goal gave me severe pstd",1,4
"ny i would have said ""maaaagaaa <u+f><u+f><u+f><u+f>""",1,4
"rt ojamajo doremi ep @ ""i think you should be more honest with yourself"" ojamajodoremi",1,4
"thethrill just ordered <u+fd>",1,4
"rt thinking about the guy that put cheese in a chocolate fountain",1,4
"koo morning <u+f> have a nice day ",0,4
"rt breaking now looters are ransacking philadelphia area walmart steady stream of looters carrying out flat screen tvs…",1,4
"rt steve daines voted five times to gut protections for montanans with pre existing conditions after promising he would…",1,4
"rt the way jaebeom ate this part in poison <u+fb> mamavote got",1,4
"hes like ""oop im perfect again""",1,4
"rt absolutely true",1,4
"jesus if that is the best your investigation into the subject is then i agree you have made the right c…",1,4
"and after a last scene with feyre and tamlin that’s the end?????? i guess i need to start the sequel asap then…",0,4
"rt the irony of not seeing the failure of ""parents"" traditional rulers religious leaders political leaders those in gover…",1,4
"rt keenum here is a nc gop hotline number for such voter fraud issues ",1,4
"rt comics burna boy to sanwo olu “all your atrocities will make all the dead bodies disturb you in your dreams” if you don’t stan…",1,4
"rt betcha donald doesn’t go to biden’s inauguration",1,4
"rt sm entertainment gives an official response to exo chanyeols alleged cheating controversy",1,4
"what",0,4
"gosh i love u",1,4
"i remember the first song that i heard i remember seeing their faces on the mv and thought ""wow"" i remember the f…",0,4
"rt i know he’s making the same face",1,4
"rt anyone trying to reach me my previous email has been terminated you can use glenngreenwaldcom",1,4
"lol really don’t that’s the crazy part i honestly just wash my face that’s all <u+f>",0,4
"its a choice between a corrupt fasciscr neopism and a decent functioning governement not hellbend…",1,4
"nova same scariest part of the halloween update",1,4
"rt yeet",1,4
"wa restaurant in court for underpayments hospitality | magazine",0,4
"biden has not advocated nationalizing industries a key principle of socialism his platform on health c…",1,4
"rt madeinlagos is trending at no in the uk and no in the us ",1,4
"damn ps is as tallmaybe even taller as my pc <u+ff>",1,4
"rt day flower jojotober giornogiovanna ventoaureo",1,4
"rt recently nikita tomar was killed by one tauseef because she rejected his proposals and refused to convert to islam this was…",1,4
"rt mama’s fan choice awards mamavote treasure",1,4
"rt this week we went on an interstate odyssey to track down the composer of the bunnings theme years later he still secretl…",1,4
"rt photography by me",1,4
"you should be honored",1,4
" …",1,4
"mans is down bad",1,4
"anyways",0,4
" they watched him change into his kid form and they get their haori putting it over him gently so he…",1,4
"bad boy",0,4
"the fact that georgia power aint come fix these lights is very disturbing it’s a whole black out ",0,4
"on repeat <u+><u+fef><u+f><u+fa>",1,4
"time to draw somthing ima draw all her ocs that i know from my brain [aka duke foxy duke doggy ang…",1,4
"charlie thirst on the tl love to see it",0,4
"that makes sense given my absolute lack of a frontal lobe",0,4
"holy shit",0,4
"where do they fuck in anime? <u+f>",1,4
"what is this",1,4
"rt dear god im trusting you i know you heard my prayer your time not mine",1,4
"ive unironically seen black americans say that hispanic immigration into the us is bad because theyre…",1,4
"rt nobody fire air venus",1,4
"yes bc they werent gonna let her do it any other way so she had to do it",0,4
" fck your review",0,4
"lets be real no one actually care about what you look like the only thing people pay attention to is your a…",1,4
"i read about that asian voters need to know that story before they vote he was dead ag…",1,4
"why does my mind always think the worst",0,4
"rt i should feel worse as a human being that trump is literally killing his supporters at these super spreader rallies but…",1,4
"rt my resignation from the intercept the same trends of repression censorship and ideological homogeneity plaguing the natio…",1,4
"favorite madeinlagos <u+><u+>",1,4
"rt i know its not just me you fools show me your redesigns <u+f>",1,4
"no ur literally oerfect",1,4
"reposting for reasons",0,4
"girl me i was hungry",1,4
"rt just had a great meeting with besides what he’s done so far with criminal reform the platinum plan…",1,4
"rt okay i think we’ve gone far enough <u+fd>",1,4
"rt hot cheeto wings <u+f><u+faf><u+f>",1,4
"but even the i wouldn’t put him in over klay that year",0,4
"spinelli how’d they taste?",1,4
"rt jimin looking at jungkook so softly <u+fa>",1,4
"look at how cute this is",1,4
"em i miss him sm it’s not funny anymore",1,4
"saw this somewhere recently and so far i find this accurate",0,4
"when the merch drops",1,4
"rt urdream my pleasure ladies hope you have a wonderful evening",1,4
"rt source",1,4
"rt nigerians<u+ff><u+fec> in estonia <u+fd><u+ffd> endsars endpolicebrutality",1,4
"rt aguilargarcia ive been playing with the new spikes map by i wasnt particularly fan of the bubbles maps because of how…",1,4
"coronavirus relief deal still elusive as pelosi details outstanding issues",0,4
"gonna do the shinee thing tomorrow",0,4
"rt joe biden has spent half a century betraying black americans — he supported segregation celebrated klansmen sent thei…",1,4
"rt ptg [<u+ffd>] pentagon online concert [we lve] id kor <u+b><u+fef> pentagon pentagonconcert we…",1,4
"rt true love is mad tlplive madeinlagos",1,4
"official request official fridaylivestream <u+fa><u+fb> dimashonmtv",1,4
"texas has electoral votes and is widely considered to be a swing state i’m going to consider this a good sign…",0,4
"rt pick a side it’s trump or america it’s trump or democracy defenddemocracy vote",1,4
"rt normalize using zelle",1,4
"what the funk i want starbucks",0,4
"no longer sad now listening to the curious george song",0,4
"i mean <u+f><u+f>",1,4
"rt @tandr this only has views on tiktok please click the link to help me get more",1,4
"rt <u+fa>h giveaway<u+fa> lucky winner will get a brand new wh wireless gaming headset white edition from deltaco gaming rt…",1,4
"rt doctor nigerian politicians should stop crying please we didnt elect you for emotional theatrics just do your job simple",1,4
"rt hera talking about zeus",1,4
"rt figliuzzi when trump attacks the fbi he attacks all law enforcement",1,4
"rt retweet this may be the most incredible data visualization ive ever seen it shows covid transforming from a blue s…",1,4
"rt this isnt precedent we just need to override the will of the people once and then republicans will keep winning…",1,4
"ifood igualzinho a ontem",1,4
"rt this election is scary and quite ghetto",1,4
"rt the rapper applauded the president for his work in ""criminal reform""",1,4
"i can’t fuck with lames like you no mo <u+f>",0,4
"rt awards we are nominated here so lets not waste our chance<u+f>",1,4
"rt shakespeare it appears by his small light of discretion that he is in the wane but yet in courtesy in all reason we must stay…",1,4
"rt spotify update total streams — +",1,4
"saaaammme",1,4
"followed thank you",1,4
"@cloudyfruit jessi face is so pure",1,4
"rt abz has the “vibe” ting unlocked <u+ff> omoo madeinlagos",1,4
"hypocrite many for the industry thank god baddo is talented and eatin…",1,4
"i’ll be the laughing stock of this joke of a medical industry if i make even more physi…",1,4
"rt why is taeyong literally",1,4
"rt moriarty probably we should be blaming the immigration lawyers first who are trying to lobby against th…",1,4
"same amongst other traits",0,4
"rt international orgs write policies for govt to implement public health is a good example the presence of thou…",1,4
"holy shit how did i not think of this",1,4
"why? a vaccine will be ready by spring at the latest in the meantime some commo…",1,4
"you are kind and understanding and make me laugh",1,4
" omg is the little pusheen logo a little plush it looks so cute <u+fa><u+f><u+f>",1,4
"rt thats sports media in tho no fact checking all narratives say anything for a rt or a click just go with the most sc…",1,4
"rt this smug little number saying her company google shouldn’t be broken up why? because smaller companies won’t have…",1,4
"[] squad hinata",0,4
"okay ‘smile’ makes sooooo much sense on the album than it did as a single but i guess it was realised to let us kn…",0,4
"oh my god",0,4
"rt couple o discord requests dontstarve dontstarvetogether",1,4
"they just doing stuff to do it now",1,4
"now y’all know why i’m in love with tems",0,4
"rt so our lawmakers all conjunctively decided that all youths = hoodlums = always high on drugs i have never been more…",1,4
"hes insulting",1,4
"rt do?? you?? ever?? read?? an?? old?? conversations?? and be like ""wow i miss this moment""",1,4
"you may want to tell that to the president",1,4
"rt music dropping midnight trippie redd pegasus album lil tjay loses king von welcome to o’block album lil du…",1,4
"rt all dressed up and nowhere to go",1,4
"oh should i look at breitbart and gateway pundit<u+f><u+f><u+f> magamorons",1,4
"anyone shoot your shot",0,4
"rt a little late but a must happy stanleeday",1,4
"he doesnt care about you",0,4
"rt the angst is so valid but can we talk about her fit???? her abs??? the girls??? boy do they love making out in dark back…",1,4
"rt afrodisiac some of y’all need to hear this",1,4
"you are correct",1,4
"rt styling with your bestie",1,4
"rt rudy giuliani vents to trump that attorney general bill barr is “screwing up” his hunter biden play",1,4
"his shorts lol",1,4
"see how it feels?",0,4
"rt mattyice<u+><u+fef> ready to go",1,4
"rt bro i love harry styles so much",1,4
"rt social media has normalized hating it is not normal to have a strong opinion on other people’s lives other people’s acc…",1,4
"rt lil coonchi",1,4
"does it come in any other colours?",1,4
"i am so excited <u+f><u+f><u+f>",1,4
"rt to fear high voter turnout is to implicitly admit that your political views do not represent those of the majority",1,4
"itzkelz suck mah dick muh fucka<u+f>",1,4
"there are some dem chills who have posed as maga and then started to rt some really dem stuff i…",1,4
"no he will have resigned so pence can pardon him hell be long gone somewhere offshore",1,4
"k said late october early november",1,4
"opp the game is amazing",1,4
"rt the government ordered the killing of peaceful protesters by the military the government sent thugs to attack and vand…",1,4
"rt children are not possessions <u+fe>",1,4
"rt thinking about the guy that put cheese in a chocolate fountain",1,4
"no its not at least no more than saying that being a caucasian chri…",1,4
"rt i’m voting for tusa for favorite song latin at the amas",1,4
"rt terrazas trump and biden are tied in texas guys texas can turn blue if we just vote please vote",1,4
"biggest grp cuz i’d still be getting the money ?",0,4
"rt they only love you when it’s beneficial",1,4
"sir we dont want to involve ourselves in other countries political affairs and we also would appreciate if they d…",0,4
"four hours",1,4
"rt seeing someone in a “kill your local rapist shirt” standing next to their local rapist",1,4
"butter omfgaaaaaaaaaaaa",1,4
"rt spiritual<u+><u+fef><u+f><u+ff><u+fec> madeinlagos",1,4
"amen to that warrendemocratvotedblue",0,4
"rt my mp reacted to the report by calling a group of jewish labour members antisemitic how warped have things become that he…",1,4
"absolute breaking <u+f>",0,4
"rt comics “shank” is a vibe<u+f>",1,4
"rt watch this video",1,4
"amei kkkkkkkkkk however long it takes",1,4
"rt yo when i see little kids stare at me i stare right back cause like why is this little kid starring at me <u+f><u+f>",1,4
"rt in super mario galaxy after performing a homing ground pound spin then ground pound marios blinking animation wil…",1,4
"urban dictionary gorf",0,4
"rt day i vote ateez for worldwide fans’ choice mamavote",1,4
"best cryptocurrency risk adjusted returns in the past hours nem $xem ethereumclassic $etc bitcoin…",0,4
"ren used to played former version for years or so you can be every citizens and hire them as teammate in london",1,4
"somebody come over",0,4
"cut my own hair <u+f>",0,4
"pink shirt with bow pleaseeee",1,4
"rt [clarification] no ka pmew is a partner he’s a very good elder brother p’mew coming to the event is very honourable…",1,4
"donde anda",1,4
" i need to see these be true this time i know this isn’t again i’m just hoping on my life that peo…",1,4
"rt they will not listen o",1,4
"rt also small reminder to not spread leaks in public you can do it in dms or in priv but pls don’t spread them until they g…",1,4
"rt giveaway time <u+f> x monthly x copy x $ mm credit x invite x …",1,4
"rt keep fighting @…",1,4
"had plus stepsons and extras so we ate goodi loved to cook and filled the table",0,4
"rt spikemuth calling",1,4
"rt nanan really hates his ass i canttttt fucking breatheeeee",1,4
"rt i’m not doing autographs at the moment",1,4
"rt trump is a self serving sociopathic wannabe dictator who‘s trying to destabilize democracy and kneecap basic human rights f…",1,4
"rt i guess no ones ready to admit that svt best dancers in the industry <u+fc>",1,4
"rt withone",1,4
"rt — harrys details a beautiful thread",1,4
"rt failed rino former governor rick snyder of michigan was a disaster with respect to the flint water catastrophe and a…",1,4
"rt there are no words",1,4
"rt bts kim taehyungie was in here park jimin was in here too twt pop up store",1,4
"qrt your taste in men in four photos and let your followers decide if you have good taste im very much a one man a…",0,4
"rt we don’t deserve paul rudd",1,4
"rt not my bro weezy what about georgia bush? <u+f>",1,4
" new covid cases reported in us | wnt via",1,4
"rt can i ask for retweets or more? <u+fa> mama’s fan choice awards mamavote treasure",1,4
"item q this banged up hardcover book has thousands of comics about the tops of skyscrapers it makes you love fire",0,4
"rt terrazas trump and biden are tied in texas guys texas can turn blue if we just vote please vote",1,4
"rt just a reminder jeff bezos could give every amazon employee $ and still be as rich as he was before the pandemic",1,4
"rt dear i am ""concerned"" that you are going to become completely irrelevant on tuesday are you ""concerned""…",1,4
"rt decided to draw a halloween themed lysithea piece today hope yall like it fireemblemthreehouses fireemblem lysithea feh…",1,4
"rt arwa gouda bent el geran gouna film festival edition its the remixxxxx",1,4
"rt list of artistes better than wizkid <u+fef><u+fef><u+fef><u+fef> <u+fef><u+fef><u+fef><u+fef> <u+fef><u+fef><u+fef><u+fef>",1,4
"fact brother",1,4
"your favorite so far on madeinlagos",0,4
